totCnt,rn,ykiho,clCd,clCdNm,regNo,yadmNm,postNo,hospUrlAddr,sidoPlcCd,sidoCdNm,sgguPlcCd,sgguCdNm,addr,yadmGdTelnoTxt,xaxsWgs84Cordnt,yaxsWgs84Cordnt,corptype,distance,cabgGrd,acphCrstGrd,acteMcdiGrd,pnemGrd,chronClsAttrLungDsGrd,asthGrd,blddGrd,livcnrCd,dgrsltLivcnrGrd,laicnrGrd,stmcnrGrd,bstcnrGrd,lungCnrGrd,pafsGrd,mdsItmCntGrd,ijctmPrscGrd,anboPrscGrd,alriAnboPrscGrd,recuHospGrd,sprmGrd,nicuGrd,soprDiagGrd,nctGrd,bltsGrd,cbpregAsgTyCd,ininGrd,exfrGrd,cbpregAsmExsRsCd,maidPsydeptGrd,psychiHthIpatTritGrd,glomSymtGrd,dmtiaGrd,tberclGrd,imgExmGrd,hytenDbmlGrd,grdList,gu_std,lat_num,lon_num
25497,39,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,31,의원,,더조은내과의원,5282,,110000,서울,110002,강동구,"서울특별시 강동구 구천면로 664, 2, 3층 201, 301, 302호 (상일동)",02-426-6500,127.1717816,37.5507772,C,75785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],강동구,37.5507772,127.1717816
25497,40,JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,51,치과의원,,더공감치과의원,5282,,110000,서울,110002,강동구,"서울특별시 강동구 구천면로 664, 2층 201호 (상일동)",02-441-7528,127.1717783,37.5507932,C,75786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],강동구,37.5507932,127.1717783
25497,21,JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,81,약국,,진메디칼약국,5758,,110000,서울,110018,송파구,"서울특별시 송파구 마천로57길 3, 1층 (마천동)",02-400-9240,127.1517634,37.494413,C,75656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],송파구,37.494413,127.1517634
25497,22,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,93,한의원,,본디올동의한의원,5758,,110000,서울,110018,송파구,"서울특별시 송파구 마천로61다길 21, 2층 (마천동)",02-404-5503,127.1518221,37.4948584,C,75663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],송파구,37.4948584,127.1518221
25497,23,JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,81,약국,,메디팜미래로약국,5283,,110000,서울,110002,강동구,"서울특별시 강동구 천호대로 1467, (상일동)",02-426-4793,127.1712217,37.5463582,C,75670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],강동구,37.5463582,127.1712217
25497,24,JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,81,약국,,매일여는달빛온누리약국,5775,,110000,서울,110018,송파구,"서울특별시 송파구 위례북로1길 22, 106호 (거여동)",02-6472-3651,127.1493576,37.4883432,C,75697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],송파구,37.4883432,127.1493576
25497,25,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,31,의원,,하이엔소아청소년과의원,5775,,110000,서울,110018,송파구,"서울특별시 송파구 위례북로1길 22, 3,4층 304~312,401~408호 (거여동)",02-6475-0001,127.1493576,37.4883432,C,75697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],송파구,37.4883432,127.1493576
25497,26,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,31,의원,,뉴서울의원,5751,,110000,서울,110018,송파구,"서울특별시 송파구 거마로22길 49, 2층 (마천동, 범양빌딩)",02-2043-3241,127.1520044,37.4968936,C,75705,,,,,4.0,4.0,,,,,,,,,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,3.0,"[{'grdNm': 'chronClsAttrLungDsGrd', 'grdVal': '4'}, {'grdNm': 'asthGrd', 'grdVal': '4'}, {'grdNm': 'ijctmPrscGrd', 'grdVal': '2'}, {'grdNm': 'anboPrscGrd', 'grdVal': '1'}, {'grdNm': 'alriAnboPrscGrd', 'grdVal': '2'}, {'grdNm': 'hytenDbmlGrd', 'grdVal': '3'}, {'grdNm': 'mdsItmCntGrd', 'grdVal': '4'}]",송파구,37.4968936,127.1520044
25497,27,JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,81,약국,,동의삼성약국,5751,,110000,서울,110018,송파구,"서울특별시 송파구 거마로22길 49, (마천동)",02-400-2636,127.1520044,37.4968936,C,75705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],송파구,37.4968936,127.1520044
25497,28,JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,51,치과의원,,서울보스턴치과의원,5282,,110000,서울,110002,강동구,"서울특별시 강동구 상일로 43, 1층 (상일제1동)",441-2782,127.1725687,37.550902,C,75724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],강동구,37.550902,127.1725687
25497,29,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,93,한의원,,백일세한의원,5284,,110000,서울,110002,강동구,"서울특별시 강동구 천호대로 1459, 진령빌딩 2층 (상일동)",02-3426-3355,127.1703249,37.5460212,C,75733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],강동구,37.5460212,127.1703249
25497,30,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,93,한의원,,김재석한의원,5282,,110000,서울,110002,강동구,"서울특별시 강동구 구천면로 670, (상일동)",02-442-8053,127.1723931,37.5508398,C,75736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],강동구,37.5508398,127.1723931
25497,31,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,93,한의원,,동의보감한의원,5758,,110000,서울,110018,송파구,"서울특별시 송파구 마천로 315, 306호 (마천동, 현대그린빌)",02-430-2585,127.1509931,37.4951788,C,75743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],송파구,37.4951788,127.1509931
25497,32,JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,51,치과의원,,백치과의원,5758,,110000,서울,110018,송파구,"서울특별시 송파구 마천로 315, 3층 305호 (마천동, 현대그린빌)",02-448-3315,127.1509931,37.4951788,C,75743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],송파구,37.4951788,127.1509931
